timeStamp,frameNumber,subFrame,detIdx,x,y,z,v,range,azimuth_deg,elevation_deg,snr,noise
2025-10-05 20:04:20.241,8691,0,5,2.0830042362213135,2.073725700378418,-3.3328065872192383,-0.8804256916046143,4.4437421928300305,44.872106182258676,-48.5903767717513,124,458
2025-10-05 20:04:20.241,8691,0,6,1.5443223714828491,2.538745641708374,-3.3694305419921875,-0.8804256916046143,4.492574228397951,58.68779476839343,-48.590375397524454,119,462
2025-10-05 20:04:20.341,8692,0,0,0.1266588568687439,2.3593928813934326,-3.293130397796631,-2.6412770748138428,4.053083400534153,86.92715069926093,-54.34091557417253,121,446
2025-10-05 20:04:20.341,8692,0,1,0.12818486988544464,2.387819528579712,-3.3328065872192383,-2.6412770748138428,4.101915797495865,86.92715092629977,-54.34091234588436,152,450
2025-10-05 20:04:20.341,8692,0,2,0.12971088290214539,2.416245698928833,-3.372483015060425,-2.6412770748138428,4.150748110594811,86.92715054274326,-54.34091645240849,133,450
2025-10-05 20:04:20.341,8692,0,3,0.41202279925346375,2.8776121139526367,-3.29618239402771,-2.6412770748138428,4.394909855750157,81.85164722545674,-48.59037793438831,136,455
2025-10-05 20:04:20.341,8692,0,4,0.5554677844047546,2.8862953186035156,-3.3328065872192383,-2.6412770748138428,4.443742215016083,79.10660551639795,-48.590376447392245,142,457
2025-10-05 20:04:20.341,8692,0,5,0.0,2.530008554458618,-3.166471481323242,-2.201064109802246,4.0530833852349,90.0,-51.375169088323844,169,456
2025-10-05 20:04:20.341,8692,0,6,0.0,2.560490846633911,-3.2046217918395996,-2.201064109802246,4.101915918742032,90.0,-51.37516668662358,200,458
2025-10-05 20:04:20.341,8692,0,7,0.0,2.419724702835083,-3.372483015060425,-2.201064109802246,4.150748043953208,90.0,-54.340917734519095,175,459
2025-10-05 20:04:20.341,8692,0,8,-0.1266588568687439,2.5268359184265137,-3.166471481323242,-1.7608513832092285,4.053083254351811,92.86957658145185,-51.375171403980914,144,460
2025-10-05 20:04:20.341,8692,0,9,-0.12818486988544464,2.5572800636291504,-3.2046217918395996,-1.7608513832092285,4.101915834513905,92.86957626192239,-51.37516815909405,177,460
2025-10-05 20:04:20.341,8692,0,10,-0.12971088290214539,2.587723970413208,-3.242772102355957,-1.7608513832092285,4.150748266037393,92.86957621385632,-51.375167558477536,154,460
2025-10-05 20:04:20.341,8692,0,11,0.0,2.713162422180176,-3.076436996459961,-1.3206385374069214,4.101916006248566,90.0,-48.59037771700506,124,449
2025-10-05 20:04:20.341,8692,0,12,0.0,2.505126953125,-3.491511583328247,-1.3206385374069214,4.297244953198348,90.0,-54.340913649948526,123,465
2025-10-05 20:04:20.341,8692,0,13,-0.27162984013557434,2.699268102645874,-3.3953731060028076,-1.3206385374069214,4.346077494589885,95.74638219953727,-51.37516846497719,125,482
2025-10-05 20:04:20.341,8692,0,14,-0.41202279925346375,2.712265968322754,-3.433523416519165,-1.3206385374069214,4.3949098422848065,98.63781346565182,-51.37516926211594,115,475
2025-10-05 20:04:20.341,8692,0,15,0.13123689591884613,2.6181678771972656,-3.2809224128723145,-0.8804256916046143,4.199580697560881,87.13042383309191,-51.37516697182888,131,445
2025-10-05 20:04:20.341,8692,0,16,0.26552578806877136,2.638610601425171,-3.3190722465515137,-0.8804256916046143,4.248412695102885,84.25361848281885,-51.375163421696904,172,446
2025-10-05 20:04:20.341,8692,0,17,0.0,2.6824188232421875,-3.357222557067871,-0.8804256916046143,4.297244936115387,90.0,-51.375166074503845,195,446
2025-10-05 20:04:20.341,8692,0,18,-0.4074447751045227,2.8456385135650635,-3.2595582008361816,-0.8804256916046143,4.3460774796686685,98.14835328592862,-48.59037970616741,212,448
