timeStamp,frameNumber,subFrame,detIdx,x,y,z,v,range,azimuth_deg,elevation_deg,snr,noise
2025-09-13 16:59:17.884,34041,0,0,-0.020926322788000107,0.010890403762459755,0.05057194456458092,0.0,0.05580352548522374,152.50678696994677,64.99216577825743,179,686
2025-09-13 16:59:17.884,34041,0,1,0.01220702100545168,0.020186640322208405,0.05057194456458092,0.0,0.055803524856130673,58.838314796372,64.992167162934,179,686
2025-09-13 16:59:17.884,34041,0,2,0.09940003603696823,0.13307151198387146,-0.020926322788000107,0.0,0.16741058942388262,53.24148015335428,-7.180755474455569,213,618
2025-09-13 16:59:17.884,34041,0,3,0.47956156730651855,0.3826889097690582,0.019182462245225906,0.0,0.6138387942737934,38.58977803135655,1.7907846522474977,180,614
2025-09-13 16:59:17.884,34041,0,4,0.523158073425293,0.3641026020050049,-0.2833772897720337,0.0,0.6975440939004661,34.83677932870626,-23.969482463830364,116,644
2025-09-13 16:59:17.934,34042,0,0,-0.020926322788000107,0.010890403762459755,0.05057194456458092,0.0,0.05580352548522374,152.50678696994677,64.99216577825743,177,688
2025-09-13 16:59:17.934,34042,0,1,0.01220702100545168,0.020186640322208405,0.05057194456458092,0.0,0.055803524856130673,58.838314796372,64.992167162934,177,688
2025-09-13 16:59:17.934,34042,0,2,0.09940003603696823,0.13307151198387146,-0.020926322788000107,0.0,0.16741058942388262,53.24148015335428,-7.180755474455569,210,621
2025-09-13 16:59:17.934,34042,0,3,0.47956156730651855,0.3826889097690582,0.019182462245225906,0.0,0.6138387942737934,38.58977803135655,1.7907846522474977,177,616
2025-09-13 16:59:17.934,34042,0,4,0.523158073425293,0.3641026020050049,-0.2833772897720337,0.0,0.6975440939004661,34.83677932870626,-23.969482463830364,113,646
2025-09-13 16:59:17.984,34043,0,0,-0.020926322788000107,0.010890403762459755,0.05057194456458092,0.0,0.05580352548522374,152.50678696994677,64.99216577825743,177,688
2025-09-13 16:59:17.984,34043,0,1,0.01220702100545168,0.020186640322208405,0.05057194456458092,0.0,0.055803524856130673,58.838314796372,64.992167162934,177,688
2025-09-13 16:59:17.984,34043,0,2,0.09940003603696823,0.13307151198387146,-0.020926322788000107,0.0,0.16741058942388262,53.24148015335428,-7.180755474455569,210,621
2025-09-13 16:59:17.984,34043,0,3,0.47956156730651855,0.3826889097690582,0.019182462245225906,0.0,0.6138387942737934,38.58977803135655,1.7907846522474977,178,616
2025-09-13 16:59:17.984,34043,0,4,0.523158073425293,0.38006553053855896,-0.2615790367126465,0.0,0.697544098778806,35.99777361552791,-22.024312807855075,113,646
2025-09-13 16:59:18.034,34044,0,0,-0.020926322788000107,0.010890403762459755,0.05057194456458092,0.0,0.05580352548522374,152.50678696994677,64.99216577825743,178,688
2025-09-13 16:59:18.034,34044,0,1,0.01220702100545168,0.020186640322208405,0.05057194456458092,0.0,0.055803524856130673,58.838314796372,64.992167162934,178,688
2025-09-13 16:59:18.034,34044,0,2,0.09940003603696823,0.13307151198387146,-0.020926322788000107,0.0,0.16741058942388262,53.24148015335428,-7.180755474455569,211,620
2025-09-13 16:59:18.034,34044,0,3,0.47956156730651855,0.3826889097690582,0.019182462245225906,0.0,0.6138387942737934,38.58977803135655,1.7907846522474977,179,615
2025-09-13 16:59:18.034,34044,0,4,0.523158073425293,0.38006553053855896,-0.2615790367126465,0.0,0.697544098778806,35.99777361552791,-22.024312807855075,114,645
2025-09-13 16:59:18.084,34045,0,0,-0.020926322788000107,0.010890403762459755,0.05057194456458092,0.0,0.05580352548522374,152.50678696994677,64.99216577825743,176,689
2025-09-13 16:59:18.084,34045,0,1,0.01220702100545168,0.020186640322208405,0.05057194456458092,0.0,0.055803524856130673,58.838314796372,64.992167162934,176,689
2025-09-13 16:59:18.084,34045,0,2,0.09940003603696823,0.13307151198387146,-0.020926322788000107,0.0,0.16741058942388262,53.24148015335428,-7.180755474455569,211,621
2025-09-13 16:59:18.084,34045,0,3,0.47956156730651855,0.3826889097690582,0.019182462245225906,0.0,0.6138387942737934,38.58977803135655,1.7907846522474977,178,616
2025-09-13 16:59:18.084,34045,0,4,0.523158073425293,0.38006553053855896,-0.2615790367126465,0.0,0.697544098778806,35.99777361552791,-22.024312807855075,113,646
2025-09-13 16:59:18.134,34046,0,0,-0.020926322788000107,0.010890403762459755,0.05057194456458092,0.0,0.05580352548522374,152.50678696994677,64.99216577825743,176,689
2025-09-13 16:59:18.134,34046,0,1,0.01220702100545168,0.020186640322208405,0.05057194456458092,0.0,0.055803524856130673,58.838314796372,64.992167162934,176,689
2025-09-13 16:59:18.134,34046,0,2,0.09940003603696823,0.13307151198387146,-0.020926322788000107,0.0,0.16741058942388262,53.24148015335428,-7.180755474455569,208,623
2025-09-13 16:59:18.134,34046,0,3,0.47956156730651855,0.3826889097690582,0.019182462245225906,0.0,0.6138387942737934,38.58977803135655,1.7907846522474977,176,618
2025-09-13 16:59:18.184,34047,0,0,-0.020926322788000107,0.010890403762459755,0.05057194456458092,0.0,0.05580352548522374,152.50678696994677,64.99216577825743,177,688
2025-09-13 16:59:18.184,34047,0,1,0.01220702100545168,0.020186640322208405,0.05057194456458092,0.0,0.055803524856130673,58.838314796372,64.992167162934,177,688
2025-09-13 16:59:18.184,34047,0,2,0.09940003603696823,0.13307151198387146,-0.020926322788000107,0.0,0.16741058942388262,53.24148015335428,-7.180755474455569,210,622
2025-09-13 16:59:18.184,34047,0,3,0.47956156730651855,0.3826889097690582,0.019182462245225906,0.0,0.6138387942737934,38.58977803135655,1.7907846522474977,178,617
