timeStamp,frameNumber,subFrame,detIdx,x,y,z,v,range,azimuth_deg,elevation_deg,snr,noise
2025-09-13 16:58:53.092,25626,0,0,-0.06975440680980682,0.3414405286312103,0.2790176272392273,0.3399754762649536,0.4464282116662843,101.54632644560554,38.6821866228563,134,452
2025-09-13 16:58:53.092,25626,0,1,0.2511158585548401,0.25686296820640564,0.2650667428970337,0.3399754762649536,0.4464281992029419,45.648198432176876,36.42357358176643,134,452
2025-09-13 16:58:53.142,25627,0,0,-0.01395088154822588,0.3589472770690918,0.2650667428970337,0.3399754762649536,0.44642821707563485,92.22574335558996,36.423571889152846,211,454
2025-09-13 16:58:53.142,25627,0,1,0.2650667428970337,0.256862998008728,0.2511158585548401,0.3399754762649536,0.44642821635040997,44.099493249675646,34.228864287756124,211,454
2025-09-13 16:58:53.142,25627,0,2,0.0,0.36910563707351685,0.2511158585548401,-0.3399754762649536,0.44642820893978147,90.0,34.228864934823484,217,454
2025-09-13 16:58:53.142,25627,0,3,0.2650667428970337,0.2697972059249878,0.23716498911380768,-0.3399754762649536,0.4464282053996196,45.50672418794743,32.08995201300063,217,454
2025-09-13 16:58:53.192,25628,0,0,0.20926322042942047,0.27559059858322144,0.23542112112045288,0.3399754762649536,0.4185264361083556,52.789637538040516,34.22886646184784,221,458
2025-09-13 16:58:53.192,25628,0,1,0.02615790255367756,0.3450464606285095,0.23542112112045288,0.3399754762649536,0.4185264628764592,85.66471097678571,34.22886396874156,221,458
2025-09-13 16:58:53.192,25628,0,2,0.22234217822551727,0.28624680638313293,0.20926322042942047,-0.3399754762649536,0.4185264314318783,52.1617295383316,30.000000745093722,235,458
2025-09-13 16:58:53.192,25628,0,3,0.02615790255367756,0.36150941252708435,0.20926322042942047,-0.3399754762649536,0.41852644675835904,85.8614355426402,29.999999533710504,235,458
2025-09-13 16:58:53.242,25629,0,0,0.0,0.34603652358055115,0.23542112112045288,0.3399754762649536,0.4185264387363411,90.0,34.22886621708461,234,459
2025-09-13 16:58:53.242,25629,0,1,0.22234217822551727,0.27621060609817505,0.22234217822551727,0.3399754762649536,0.41852644761980884,51.16686141366152,32.08995172932484,234,459
2025-09-13 16:58:53.242,25629,0,2,0.01307895127683878,0.3622184693813324,0.20926322042942047,-0.3399754762649536,0.4185264316049219,87.93206764547544,30.0000007314166,255,451
2025-09-13 16:58:53.242,25629,0,3,0.20926322042942047,0.2365085482597351,0.2746579647064209,-0.3399754762649536,0.4185264464775114,48.497536064975165,41.0144968001025,255,451
2025-09-13 16:58:53.292,25630,0,0,-0.10375968366861343,0.34253203868865967,0.3112790584564209,0.3399754762649536,0.47432997134561933,106.85259160905419,41.014502028761314,151,455
2025-09-13 16:58:53.292,25630,0,1,-0.10375968366861343,0.3554385304450989,0.2964562475681305,-0.3399754762649536,0.4743299775495524,106.273590837486,38.68218924840911,147,461
2025-09-13 16:58:53.342,25631,0,0,0.01307895127683878,0.34578925371170044,0.23542112112045288,0.3399754762649536,0.41852642833948683,87.83390705687671,34.22886718541862,256,449
2025-09-13 16:58:53.342,25631,0,1,0.01307895127683878,0.3543406128883362,0.22234217822551727,-0.3399754762649536,0.418526430618965,87.88613371853467,32.08995318872867,235,453
2025-09-13 16:58:53.392,25632,0,0,0.03923685476183891,0.34380480647087097,0.23542112112045288,0.3399754762649536,0.41852643882278884,83.48926635548185,34.22886620903311,196,452
2025-09-13 16:58:53.392,25632,0,1,0.03923685476183891,0.36032453179359436,0.20926322042942047,-0.3399754762649536,0.41852645604354194,83.78537158746555,29.99999879982291,182,455
2025-09-13 16:58:53.442,25633,0,0,-0.13340531289577484,0.33211037516593933,0.3112790584564209,0.3399754762649536,0.47432998116838077,111.8848194287052,41.014500996806454,174,453
2025-09-13 16:58:53.442,25633,0,1,0.20751936733722687,0.2915990352630615,0.3112790584564209,0.3399754762649536,0.47432998789862213,54.56206347821094,41.014500289744085,174,453
2025-09-13 16:58:53.442,25633,0,2,-0.11858249455690384,0.3507717251777649,0.2964562475681305,-0.3399754762649536,0.47432996734520183,108.67842718377969,38.68219023529099,185,447
2025-09-13 16:58:53.442,25633,0,3,0.20751936733722687,0.30665671825408936,0.2964562475681305,-0.3399754762649536,0.47432998786982417,55.91317717580329,38.682188250316344,185,447
2025-09-13 16:58:53.492,25634,0,0,-0.10375968366861343,0.328451544046402,0.3261018693447113,0.3399754762649536,0.4743299673556283,107.53161862528604,43.43253935024882,204,468
2025-09-13 16:58:53.492,25634,0,1,-0.08893687278032303,0.34667637944221497,0.3112790584564209,-0.3399754762649536,0.4743299818023544,104.38844930824838,41.014500930202765,198,471
2025-09-13 16:58:53.542,25635,0,0,-0.10375968366861343,0.328451544046402,0.3261018693447113,0.3399754762649536,0.4743299673556283,107.53161862528604,43.43253935024882,225,463
2025-09-13 16:58:53.542,25635,0,1,-0.10375968366861343,0.34253203868865967,0.3112790584564209,-0.3399754762649536,0.47432997134561933,106.85259160905419,41.014502028761314,219,466
2025-09-13 16:58:53.592,25636,0,0,-0.10375968366861343,0.328451544046402,0.3261018693447113,0.3399754762649536,0.4743299673556283,107.53161862528604,43.43253935024882,138,456
2025-09-13 16:58:53.592,25636,0,1,-0.11858249455690384,0.3507717251777649,0.2964562475681305,-0.3399754762649536,0.47432996734520183,108.67842718377969,38.68219023529099,141,449
2025-09-13 16:58:53.642,25637,0,0,-0.2877369225025177,0.20720957219600677,0.22234217822551727,0.3399754762649536,0.4185264479085398,144.24100012183223,32.089951704539295,187,450
